,_id,Roll No,Name,Marks (%),Attendance (%),Section,Year,Phone Number
282,68048804886da3348ebe3abc,3033,Yash Tiwari,62.40600846931972,93.2573476982357,B,3,8555969614
283,68048804886da3348ebe3abd,3034,Riya Sharma,82.0,99.2,B,3,7193886845
284,68048804886da3348ebe3abe,3035,Kabir Reddy,54.1,61.7,B,3,8610514160
285,68048804886da3348ebe3abf,3036,Rahul Shah,91.73314225895356,100.0,B,3,6223006091
286,68048804886da3348ebe3ac0,3037,Vivaan Chauhan,64.0,64.6,B,3,9743146329
287,68048804886da3348ebe3ac1,3038,Ananya Singh,31.14945139239586,58.945517535456204,B,3,6824837531
288,68048804886da3348ebe3ac2,3039,Ishani Roy,81.84885587157571,97.14959489508504,B,3,9964001369
289,68048804886da3348ebe3ac3,3040,Myra Chauhan,39.4181983124293,61.078394678668026,B,3,8460566498
290,68048804886da3348ebe3ac4,3041,Sai Mehta,78.17371690444214,89.11450570723109,B,3,7852137007
291,68048804886da3348ebe3ac5,3042,Pooja Roy,77.7,78.0,B,3,8562920541
292,68048804886da3348ebe3ac6,3043,Vikram Bose,98.84607548957594,100.0,B,3,8052889155
293,68048804886da3348ebe3ac7,3044,Dhruv Iyer,50.2,89.8,B,3,7363717402
294,68048804886da3348ebe3ac8,3045,Diya Khan,41.1,65.4,B,3,6380793174
295,68048804886da3348ebe3ac9,3046,Rudra Iyer,78.7,70.2,B,3,8829089912
296,68048804886da3348ebe3aca,3047,Dev Bose,70.70355333926521,82.93634035275966,B,3,8288559007
297,68048804886da3348ebe3acb,3048,Diya Roy,87.8,79.9,B,3,7734166530
298,68048804886da3348ebe3acc,3049,Aditya Nair,76.23849765078661,55.50540892477593,B,3,8306670142
299,68048804886da3348ebe3acd,3050,Anvi Sharma,51.862950430118175,74.80388789825042,B,3,9308524620
300,68048804886da3348ebe3ace,3051,Neil Iyer,33.73803141408303,77.73992156112506,B,3,8060344939
301,68048804886da3348ebe3acf,3052,Priya Chopra,79.23080778506458,100.0,B,3,6154802975
302,68048804886da3348ebe3ad0,3053,Aadhya Bose,91.9157555772448,100.0,B,3,8032576781
303,68048804886da3348ebe3ad1,3054,Mishka Jain,53.85943110660605,89.05398540994592,B,3,6951296428
304,68048804886da3348ebe3ad2,3055,Arjun Jain,48.8,75.0,B,3,9933001000
305,68048804886da3348ebe3ad3,3056,Avni Khan,40.4,73.8,B,3,9038636746
306,68048804886da3348ebe3ad4,3057,Dhruv Patel,71.6,72.9,B,3,7525314552
307,68048804886da3348ebe3ad5,3058,Sai Das,62.23063211244601,72.20631910037544,B,3,7789914018
308,68048804886da3348ebe3ad6,3059,Mishka Naidu,98.1,66.7,B,3,6686737939
309,68048804886da3348ebe3ad7,3060,Krishna Tiwari,53.0,94.0,B,3,8570473892
310,68048804886da3348ebe3ad8,3061,Ananya Roy,60.4,95.1,B,3,7698173300
311,68048804886da3348ebe3ad9,3062,Shaurya Naidu,82.40011517265681,81.39440644804509,B,3,7255996485
312,68048804886da3348ebe3ada,3063,Vikram Menon,32.32175457545253,71.29594207538776,C,3,8748029802
313,68048804886da3348ebe3adb,3064,Pihu Chauhan,39.14167729373431,100.0,C,3,8381433147
314,68048804886da3348ebe3adc,3065,Kiara Dubey,97.8,62.8,C,3,9166771864
315,68048804886da3348ebe3add,3066,Shanaya Singh,83.7,99.4,C,3,6962651437
316,68048804886da3348ebe3ade,3067,Riya Menon,41.4,64.0,C,3,7806732638
317,68048804886da3348ebe3adf,3068,Zara Tiwari,93.34182507519913,53.46449153760047,C,3,7240439788
318,68048804886da3348ebe3ae0,3069,Krishna Nair,94.73773887437798,81.73193168323598,C,3,9886831829
319,68048804886da3348ebe3ae1,3070,Reyansh Nair,56.4,80.5,C,3,8982455410
320,68048804886da3348ebe3ae2,3071,Aryan Sharma,70.74923004613456,65.2843382708619,C,3,9539049657
321,68048804886da3348ebe3ae3,3072,Ayaan Gupta,93.38246144572425,80.32120525415175,C,3,9128577264
322,68048804886da3348ebe3ae4,3073,Advik Naidu,94.999840967653,72.07878911181629,C,3,8239232559
323,68048804886da3348ebe3ae5,3074,Aradhya Kumar,83.7,61.9,C,3,7686696573
324,68048804886da3348ebe3ae6,3075,Sarah Mishra,99.7,86.6,C,3,9205017880
325,68048804886da3348ebe3ae7,3076,Atharv Ghosh,58.22565181992407,87.13590852900953,C,3,8982249437
326,68048804886da3348ebe3ae8,3077,Vikram Kumar,46.5,85.7,C,3,8679301651
327,68048804886da3348ebe3ae9,3078,Vivaan Khan,40.8,95.1,C,3,7387229743
328,68048804886da3348ebe3aea,3079,Navya Singh,89.37304911677815,68.39077978868778,C,3,6030598964
329,68048804886da3348ebe3aeb,3080,Anika Patel,51.1,67.4,C,3,6503181161
330,68048804886da3348ebe3aec,3081,Anika Bose,93.5,69.5,C,3,7328771983
331,68048804886da3348ebe3aed,3082,Aarav Reddy,83.63564696079277,73.11466897606182,C,3,8262275228
332,68048804886da3348ebe3aee,3083,Mishka Bose,53.827482618976596,67.23755095697483,C,3,7303937503
333,68048804886da3348ebe3aef,3084,Aradhya Tiwari,57.8,68.4,C,3,9384704671
334,68048804886da3348ebe3af0,3085,Ishani Reddy,88.0,94.6,C,3,8364174478
335,68048804886da3348ebe3af1,3086,Pihu Dubey,100.0,100.0,C,3,8823827987
336,68048804886da3348ebe3af2,3087,Rahul Das,27.941448138369264,52.80778763066491,C,3,8336096870
337,68048804886da3348ebe3af3,3088,Ayaan Ghosh,60.1236955141039,69.12463427678219,C,3,7428546646
338,68048804886da3348ebe3af4,3089,Pooja Roy,78.90399493801957,64.3953785718027,C,3,7398356202
339,68048804886da3348ebe3af5,3090,Sai Menon,46.394990126733795,71.34281042137044,C,3,8521187370
340,68048804886da3348ebe3af6,3091,Mishka Yadav,33.09926399751596,63.0312420153057,C,3,7836126961
341,68048804886da3348ebe3af7,3092,Avika Sen,54.5,64.8,C,3,8178347162
342,68048804886da3348ebe3af8,3093,Sarah Naidu,76.0,94.9,C,3,9517159330
343,68048804886da3348ebe3af9,3094,Sai Sharma,83.87570212929313,96.417507879471,D,3,9285023233
344,68048804886da3348ebe3afa,3095,Vivaan Shah,46.241195990765604,61.94072542398872,D,3,8822343895
345,68048804886da3348ebe3afb,3096,Pari Patel,41.646253058869426,88.53494134907186,D,3,9891869048
346,68048804886da3348ebe3afc,3097,Myra Chopra,41.22856530661141,66.75146636193239,D,3,6564807522
347,68048804886da3348ebe3afd,3098,Priya Sharma,79.95779657222651,60.9651263369453,D,3,6226158976
348,68048804886da3348ebe3afe,3099,Aadhya Nair,42.4,98.6,D,3,7151980172
349,68048804886da3348ebe3aff,3100,Gauri Rathore,76.44725099392593,83.60168066350734,D,3,9222828622
350,68048804886da3348ebe3b00,3101,Krishna Verma,51.9,60.0,D,3,9904658429
351,68048804886da3348ebe3b01,3102,Ananya Nair,85.1,88.2,D,3,7214311878
352,68048804886da3348ebe3b02,3103,Kabir Chopra,67.3,81.8,D,3,7608591655
353,68048804886da3348ebe3b03,3104,Aarav Kumar,71.1628729370208,93.28220448946288,D,3,7832419566
354,68048804886da3348ebe3b04,3105,Rahul Nair,35.40206662084416,61.13863180176337,D,3,7878059830
355,68048804886da3348ebe3b05,3106,Kiara Singh,31.097212996992273,63.29663166808684,D,3,6713783322
356,68048804886da3348ebe3b06,3107,Kabir Tiwari,90.43557435701598,98.79156433156814,D,3,8980303529
357,68048804886da3348ebe3b07,3108,Avika Jain,44.4,92.4,D,3,9476584659
358,68048804886da3348ebe3b08,3109,Mohammad Yadav,39.33357794116752,87.98216460234921,D,3,6842470760
359,68048804886da3348ebe3b09,3110,Dev Dubey,51.6,79.5,D,3,7521570177
360,68048804886da3348ebe3b0a,3111,Riya Das,73.2796875388785,78.71064477587771,D,3,9269725462
361,68048804886da3348ebe3b0b,3112,Anika Yadav,40.5,77.4,D,3,6677970156
362,68048804886da3348ebe3b0c,3113,Aradhya Rathore,53.88417360861406,68.53589694749189,D,3,8526200327
363,68048804886da3348ebe3b0d,3114,Aadhya Pandey,68.5,69.2,D,3,9409832540
364,68048804886da3348ebe3b0e,3115,Reyansh Reddy,48.49636781994748,64.8847424181541,D,3,9577294181
365,68048804886da3348ebe3b0f,3116,Aradhya Joshi,81.4289510375647,53.87449263703333,D,3,7774759643
366,68048804886da3348ebe3b10,3117,Priya Chauhan,76.97642376534831,65.01682703279957,D,3,8864187060
367,68048804886da3348ebe3b11,3118,Myra Chauhan,57.213518961048685,80.82163806431947,D,3,7621213872
368,68048804886da3348ebe3b12,3119,Rohan Pandey,56.2913557237061,67.07608860154103,D,3,6449554719
369,68048804886da3348ebe3b13,3120,Navya Rathore,71.5,96.4,D,3,6368207736
370,68048804886da3348ebe3b14,3121,Saanvi Patel,42.25704555671294,76.7297249743275,D,3,7801014381
371,68048804886da3348ebe3b15,3122,Avni Naidu,67.1,65.2,D,3,7793609444
372,68048804886da3348ebe3b16,3123,Anika Naidu,82.5,77.6,D,3,6985154356
373,68048804886da3348ebe3b17,3124,Reyansh Bhatia,56.477557226204745,88.22690676861424,D,3,7433880998
374,68048804886da3348ebe3b18,3125,Vihaan Ghosh,48.59664948852033,94.00828353886432,D,3,8084231766
375,68048804886da3348ebe3b19,4001,Gauri Kumar,73.6,93.7,A,4,9629774809
376,68048804886da3348ebe3b1a,4002,Dhruv Sen,72.14622842006179,78.03747038553735,A,4,6028309767
377,68048804886da3348ebe3b1b,4003,Yash Khan,55.4,78.5,A,4,9093717219
378,68048804886da3348ebe3b1c,4004,Vihaan Yadav,44.43819403919604,88.94093909936184,A,4,6303170785
379,68048804886da3348ebe3b1d,4005,Avni Joshi,36.66853077277549,55.51728564701967,A,4,9870431764
380,68048804886da3348ebe3b1e,4006,Aradhya Jain,92.4,72.1,A,4,8286262950
381,68048804886da3348ebe3b1f,4007,Mohammad Yadav,39.211930391547824,81.05338028317192,A,4,7815216649
382,68048804886da3348ebe3b20,4008,Amit Kapoor,46.8,90.5,A,4,8324585117
383,68048804886da3348ebe3b21,4009,Aadhya Sharma,90.8,97.3,A,4,6740000870
384,68048804886da3348ebe3b22,4010,Vivaan Das,100.0,86.9410694228983,A,4,7053119140
385,68048804886da3348ebe3b23,4011,Neil Khan,100.0,100.0,A,4,8390309950
386,68048804886da3348ebe3b24,4012,Ananya Shah,44.10567659300591,61.51204261106851,A,4,6840284455
387,68048804886da3348ebe3b25,4013,Vihaan Gupta,85.0526997441213,82.29293514662608,A,4,6621488134
388,68048804886da3348ebe3b26,4014,Rudra Mehta,63.4386031389064,75.59266012900967,A,4,7075272228
389,68048804886da3348ebe3b27,4015,Ishani Verma,60.836387422137314,100.0,A,4,9398888775
390,68048804886da3348ebe3b28,4016,Aisha Malhotra,57.3,95.7,A,4,9886438491
391,68048804886da3348ebe3b29,4017,Yash Sen,32.43795211482194,60.744093316278764,A,4,9559305552
392,68048804886da3348ebe3b2a,4018,Rahul Sen,94.60334823812143,100.0,A,4,7709923372
393,68048804886da3348ebe3b2b,4019,Ananya Bhatia,75.8,63.0,A,4,9089642033
394,68048804886da3348ebe3b2c,4020,Shanaya Jain,49.557104010977675,54.73610139775752,A,4,8924909225
395,68048804886da3348ebe3b2d,4021,Navya Mishra,54.99626583072636,94.12237517752457,A,4,8189732045
396,68048804886da3348ebe3b2e,4022,Anvi Pandey,74.2,71.0,A,4,8646132483
397,68048804886da3348ebe3b2f,4023,Shaurya Menon,89.63479401385291,67.06729582792003,A,4,6849213580
398,68048804886da3348ebe3b30,4024,Priya Patel,51.6,95.3,A,4,9418390069
399,68048804886da3348ebe3b31,4025,Arjun Menon,68.92536836808266,92.96643395712343,A,4,6705299351
400,68048804886da3348ebe3b32,4026,Kabir Sharma,79.24044262778716,71.42018048960165,A,4,8539632754
401,68048804886da3348ebe3b33,4027,Amaira Chopra,83.78758415125834,80.70575847675813,A,4,9011748153
402,68048804886da3348ebe3b34,4028,Ishani Joshi,26.398319456029643,53.452978001696955,A,4,7378410409
403,68048804886da3348ebe3b35,4029,Kiara Roy,71.17916225708966,94.76725001247429,A,4,6642601190
404,68048804886da3348ebe3b36,4030,Saanvi Shah,94.9,79.5,A,4,9998476346
405,68048804886da3348ebe3b37,4031,Vihaan Sharma,67.31911235711175,93.81888504463606,A,4,8534389445
406,68048804886da3348ebe3b38,4032,Vihaan Verma,85.1,88.6,B,4,6846631435
407,68048804886da3348ebe3b39,4033,Saanvi Jain,82.12272254144786,81.90723212449035,B,4,8297236750
408,68048804886da3348ebe3b3a,4034,Sai Chopra,62.4356888624069,64.6164387406225,B,4,6229250144
409,68048804886da3348ebe3b3b,4035,Arjun Naidu,54.66400558999191,76.67093207962083,B,4,7375141686
410,68048804886da3348ebe3b3c,4036,Ishani Pandey,89.58472947610483,81.33504917927368,B,4,7886747965
411,68048804886da3348ebe3b3d,4037,Kiara Naidu,62.977269554762785,89.88323320217776,B,4,9566863712
412,68048804886da3348ebe3b3e,4038,Amaira Bhatia,99.0,84.2,B,4,9787997434
413,68048804886da3348ebe3b3f,4039,Amit Singh,97.5,90.7,B,4,8032201460
414,68048804886da3348ebe3b40,4040,Shaurya Iyer,81.05128991520597,67.52074775217028,B,4,9877877366
415,68048804886da3348ebe3b41,4041,Siya Khan,50.0,98.77424232798101,B,4,7448820413
416,68048804886da3348ebe3b42,4042,Aryan Singh,69.5,98.8,B,4,9062177775
417,68048804886da3348ebe3b43,4043,Diya Sharma,71.5,88.1,B,4,7242553289
418,68048804886da3348ebe3b44,4044,Shanaya Khan,56.45868082446097,71.14463140105157,B,4,7744897720
419,68048804886da3348ebe3b45,4045,Riya Mehta,81.9929545289138,74.43471891182571,B,4,8820253202
420,68048804886da3348ebe3b46,4046,Aryan Naidu,58.9,67.8,B,4,8463168177
421,68048804886da3348ebe3b47,4047,Kabir Sen,86.00269578752898,82.12551724705564,B,4,7604946849
422,68048804886da3348ebe3b48,4048,Rohan Jain,44.28237067592559,76.64604033586572,B,4,8783319557
423,68048804886da3348ebe3b49,4049,Shaurya Reddy,54.22033043333945,57.21084655464003,B,4,7694943171
424,68048804886da3348ebe3b4a,4050,Pooja Shah,53.992773073958155,48.044306490600654,B,4,7562687075
425,68048804886da3348ebe3b4b,4051,Sarah Kumar,74.0,61.1,B,4,7923176631
426,68048804886da3348ebe3b4c,4052,Vihaan Shah,89.4,96.3,B,4,9629182277
427,68048804886da3348ebe3b4d,4053,Pari Das,50.8,97.2,B,4,6516577565
428,68048804886da3348ebe3b4e,4054,Aisha Mishra,53.9,90.6,B,4,8223091271
429,68048804886da3348ebe3b4f,4055,Sai Dubey,44.9,74.4,B,4,7147446058
430,68048804886da3348ebe3b50,4056,Arjun Sharma,72.3,95.6,B,4,7630029525
431,68048804886da3348ebe3b51,4057,Siya Sen,62.0,79.4,B,4,8048994586
432,68048804886da3348ebe3b52,4058,Ananya Tiwari,95.99294875424161,80.63248382469037,B,4,7013985004
433,68048804886da3348ebe3b53,4059,Pooja Joshi,69.96895853043733,74.52997490995237,B,4,7163909100
434,68048804886da3348ebe3b54,4060,Mishka Rathore,55.0,84.4,B,4,8822966011
435,68048804886da3348ebe3b55,4061,Advika Kapoor,58.73787548079346,98.28176514303011,B,4,8231091713
436,68048804886da3348ebe3b56,4062,Avni Kumar,34.7139335891931,60.172016038485374,B,4,9391283193
437,68048804886da3348ebe3b57,4063,Mishka Agarwal,94.05221677647546,82.28011028259279,C,4,6300960324
438,68048804886da3348ebe3b58,4064,Advik Rathore,75.6,95.1,C,4,6034660160
439,68048804886da3348ebe3b59,4065,Kabir Pandey,42.00285765651074,54.43291630914191,C,4,8145095356
440,68048804886da3348ebe3b5a,4066,Pari Naidu,97.5,62.7,C,4,6852561791
441,68048804886da3348ebe3b5b,4067,Yash Rathore,77.7718088953264,69.82371537298219,C,4,7934177796
442,68048804886da3348ebe3b5c,4068,Advik Singh,63.7,87.5,C,4,6016611453
443,68048804886da3348ebe3b5d,4069,Kabir Verma,55.75163127178271,93.9157286623838,C,4,6160767475
444,68048804886da3348ebe3b5e,4070,Avika Agarwal,67.16552293395779,58.416394978037765,C,4,9102306537
445,68048804886da3348ebe3b5f,4071,Sneha Joshi,46.63289360871615,81.64224748247692,C,4,9211899199
446,68048804886da3348ebe3b60,4072,Aisha Malhotra,45.480043725760495,50.81881226533838,C,4,7979365758
447,68048804886da3348ebe3b61,4073,Aisha Pandey,96.93348124671242,83.84872871516617,C,4,6661787453
448,68048804886da3348ebe3b62,4074,Priya Bose,86.54926307797857,79.68883390074578,C,4,6684660409
449,68048804886da3348ebe3b63,4075,Advika Sharma,81.3,99.8,C,4,6026034330
450,68048804886da3348ebe3b64,4076,Diya Singh,73.1,86.1,C,4,6478314008
451,68048804886da3348ebe3b65,4077,Navya Sen,70.61170872417861,75.27288548916673,C,4,8614369030
452,68048804886da3348ebe3b66,4078,Pari Kapoor,82.03888769338673,100.0,C,4,9696578685
453,68048804886da3348ebe3b67,4079,Gauri Pandey,81.5513517934231,70.79507796572203,C,4,9221794482
454,68048804886da3348ebe3b68,4080,Anika Khan,83.87480448020122,79.37406234244531,C,4,8870211249
455,68048804886da3348ebe3b69,4081,Rudra Sen,100.0,100.0,C,4,7316167480
456,68048804886da3348ebe3b6a,4082,Dev Patel,73.9,96.1,C,4,8479081433
457,68048804886da3348ebe3b6b,4083,Shanaya Mishra,47.8,69.4,C,4,6994671344
458,68048804886da3348ebe3b6c,4084,Rudra Sen,70.8,75.3,C,4,7154077636
459,68048804886da3348ebe3b6d,4085,Pihu Rathore,51.87907882278917,81.17572091097449,C,4,7220897799
460,68048804886da3348ebe3b6e,4086,Arjun Bose,53.37846886422519,54.60088298440853,C,4,9301824865
461,68048804886da3348ebe3b6f,4087,Arjun Khan,54.728618547515566,77.25242133590581,C,4,6329021672
462,68048804886da3348ebe3b70,4088,Arjun Gupta,65.7,84.0,C,4,7972040980
463,68048804886da3348ebe3b71,4089,Anika Agarwal,69.116041301069,79.56009931502462,C,4,9645265507
464,68048804886da3348ebe3b72,4090,Mishka Kumar,86.7,96.8,C,4,6602943862
465,68048804886da3348ebe3b73,4091,Pihu Yadav,69.68236134600602,72.45139377512116,C,4,7940691194
466,68048804886da3348ebe3b74,4092,Yash Singh,45.2,62.0,C,4,7407110863
467,68048804886da3348ebe3b75,4093,Aditya Malhotra,64.56396737344603,88.72346116880655,C,4,8095486730
468,68048804886da3348ebe3b76,4094,Kabir Jain,95.40015538932998,77.77891991848892,D,4,6235342073
469,68048804886da3348ebe3b77,4095,Rohan Joshi,50.193150809890966,78.0621394406632,D,4,8037016113
470,68048804886da3348ebe3b78,4096,Reyansh Jain,93.54752343298651,100.0,D,4,6347147189
471,68048804886da3348ebe3b79,4097,Diya Verma,83.6452329271737,62.435872697801074,D,4,8074705035
472,68048804886da3348ebe3b7a,4098,Avni Dubey,58.30355178115546,78.87762963332068,D,4,6817433495
473,68048804886da3348ebe3b7b,4099,Atharv Joshi,100.0,100.0,D,4,6924896376
474,68048804886da3348ebe3b7c,4100,Zara Singh,76.23823148222189,62.69248874842363,D,4,9177438066
475,68048804886da3348ebe3b7d,4101,Dhruv Das,79.8161631210329,86.65900711706855,D,4,9810386737
476,68048804886da3348ebe3b7e,4102,Priya Bhatia,42.5,64.0,D,4,6896202808
477,68048804886da3348ebe3b7f,4103,Krishna Khan,100.0,100.0,D,4,9593888277
478,68048804886da3348ebe3b80,4104,Aarav Verma,60.16495555808588,86.87707840992324,D,4,7534662968
479,68048804886da3348ebe3b81,4105,Riya Chauhan,100.0,96.58919090442626,D,4,8814642544
480,68048804886da3348ebe3b82,4106,Reyansh Patel,82.8,81.8,D,4,6437555896
481,68048804886da3348ebe3b83,4107,Anika Verma,74.36106875834447,75.10703257282985,D,4,7761574006
482,68048804886da3348ebe3b84,4108,Aisha Malhotra,44.3,93.1,D,4,6081140595
483,68048804886da3348ebe3b85,4109,Aradhya Verma,96.90530865127302,87.0139638902897,D,4,9686139609
484,68048804886da3348ebe3b86,4110,Kiara Nair,89.7,88.4,D,4,7574825001
485,68048804886da3348ebe3b87,4111,Avika Tiwari,78.6,71.4,D,4,6796287824
486,68048804886da3348ebe3b88,4112,Neil Khan,89.7,80.5,D,4,8398529540
487,68048804886da3348ebe3b89,4113,Dev Bhatia,41.0,67.0,D,4,8522127380
488,68048804886da3348ebe3b8a,4114,Dhruv Iyer,95.5335433257787,77.9293924510144,D,4,8989578234
489,68048804886da3348ebe3b8b,4115,Navya Reddy,52.8,60.1,D,4,7755660887
490,68048804886da3348ebe3b8c,4116,Ayaan Pandey,92.61851168030161,75.21290591664302,D,4,7537381907
491,68048804886da3348ebe3b8d,4117,Ishani Mishra,78.42356660663796,79.36465627675054,D,4,9094777679
492,68048804886da3348ebe3b8e,4118,Shanaya Nair,82.79194272622883,98.3637274201335,D,4,7353851749
493,68048804886da3348ebe3b8f,4119,Gauri Mehta,93.5,69.7,D,4,9296162324
494,68048804886da3348ebe3b90,4120,Amaira Singh,84.21150242806266,100.0,D,4,9320071784
495,68048804886da3348ebe3b91,4121,Rohan Reddy,93.99717351200081,61.979270690314074,D,4,8532347938
496,68048804886da3348ebe3b92,4122,Atharv Chauhan,99.1,61.7,D,4,6655982241
497,68048804886da3348ebe3b93,4123,Vikram Roy,80.59193976221358,100.0,D,4,9361669477
498,68048804886da3348ebe3b94,4124,Pooja Gupta,94.50305370864635,73.76044008135791,D,4,6840563441
499,68048804886da3348ebe3b95,4125,Pari Patel,83.81654289381888,80.26792788823052,D,4,9579451620
