,_id,Roll No,Branch,Name,fees,fees_status,Phone Number
281,68048804886da3348ebe3abb,3032,Mechanical Engineering,Ishaan Dubey,10800,Unpaid,9486890754
282,68048804886da3348ebe3abc,3033,Information Technology,Yash Tiwari,40074,Unpaid,8555969614
283,68048804886da3348ebe3abd,3034,Biotechnology,Riya Sharma,73655,Paid,7193886845
284,68048804886da3348ebe3abe,3035,Electronics & Communication,Kabir Reddy,10800,Unpaid,8610514160
285,68048804886da3348ebe3abf,3036,Computer Science,Rahul Shah,49661,Unpaid,6223006091
286,68048804886da3348ebe3ac0,3037,Electrical Engineering,Vivaan Chauhan,10800,Unpaid,9743146329
287,68048804886da3348ebe3ac1,3038,Civil Engineering,Ananya Singh,10800,Unpaid,6824837531
288,68048804886da3348ebe3ac2,3039,Information Technology,Ishani Roy,61447,Paid,9964001369
289,68048804886da3348ebe3ac3,3040,Mechanical Engineering,Myra Chauhan,36349,Unpaid,8460566498
290,68048804886da3348ebe3ac4,3041,Chemical Engineering,Sai Mehta,10800,Unpaid,7852137007
291,68048804886da3348ebe3ac5,3042,Biotechnology,Pooja Roy,21214,Unpaid,8562920541
292,68048804886da3348ebe3ac6,3043,Information Technology,Vikram Bose,29629,Unpaid,8052889155
293,68048804886da3348ebe3ac7,3044,Electronics & Communication,Dhruv Iyer,44920,Unpaid,7363717402
294,68048804886da3348ebe3ac8,3045,Electrical Engineering,Diya Khan,23741,Unpaid,6380793174
295,68048804886da3348ebe3ac9,3046,Biotechnology,Rudra Iyer,21304,Unpaid,8829089912
296,68048804886da3348ebe3aca,3047,Mechanical Engineering,Dev Bose,10800,Unpaid,8288559007
297,68048804886da3348ebe3acb,3048,Electrical Engineering,Diya Roy,10800,Unpaid,7734166530
298,68048804886da3348ebe3acc,3049,Civil Engineering,Aditya Nair,10800,Unpaid,8306670142
299,68048804886da3348ebe3acd,3050,Mechanical Engineering,Anvi Sharma,10800,Unpaid,9308524620
300,68048804886da3348ebe3ace,3051,Mechanical Engineering,Neil Iyer,22900,Unpaid,8060344939
301,68048804886da3348ebe3acf,3052,Computer Science,Priya Chopra,10800,Unpaid,6154802975
302,68048804886da3348ebe3ad0,3053,Information Technology,Aadhya Bose,76626,Paid,8032576781
303,68048804886da3348ebe3ad1,3054,Computer Science,Mishka Jain,63210,Paid,6951296428
304,68048804886da3348ebe3ad2,3055,Electrical Engineering,Arjun Jain,10800,Unpaid,9933001000
305,68048804886da3348ebe3ad3,3056,Biotechnology,Avni Khan,10800,Unpaid,9038636746
306,68048804886da3348ebe3ad4,3057,Electronics & Communication,Dhruv Patel,39525,Unpaid,7525314552
307,68048804886da3348ebe3ad5,3058,Civil Engineering,Sai Das,42392,Unpaid,7789914018
308,68048804886da3348ebe3ad6,3059,Electronics & Communication,Mishka Naidu,79135,Paid,6686737939
309,68048804886da3348ebe3ad7,3060,Biotechnology,Krishna Tiwari,46869,Unpaid,8570473892
310,68048804886da3348ebe3ad8,3061,Biotechnology,Ananya Roy,10800,Unpaid,7698173300
311,68048804886da3348ebe3ad9,3062,Mechanical Engineering,Shaurya Naidu,42424,Unpaid,7255996485
312,68048804886da3348ebe3ada,3063,Chemical Engineering,Vikram Menon,10800,Unpaid,8748029802
313,68048804886da3348ebe3adb,3064,Information Technology,Pihu Chauhan,64663,Paid,8381433147
314,68048804886da3348ebe3adc,3065,Electronics & Communication,Kiara Dubey,10800,Unpaid,9166771864
315,68048804886da3348ebe3add,3066,Electronics & Communication,Shanaya Singh,21033,Unpaid,6962651437
316,68048804886da3348ebe3ade,3067,Electrical Engineering,Riya Menon,0,Unpaid,7806732638
317,68048804886da3348ebe3adf,3068,Civil Engineering,Zara Tiwari,10800,Unpaid,7240439788
318,68048804886da3348ebe3ae0,3069,Civil Engineering,Krishna Nair,10800,Unpaid,9886831829
319,68048804886da3348ebe3ae1,3070,Electrical Engineering,Reyansh Nair,46606,Unpaid,8982455410
320,68048804886da3348ebe3ae2,3071,Civil Engineering,Aryan Sharma,10800,Unpaid,9539049657
321,68048804886da3348ebe3ae3,3072,Civil Engineering,Ayaan Gupta,10800,Unpaid,9128577264
322,68048804886da3348ebe3ae4,3073,Information Technology,Advik Naidu,10800,Unpaid,8239232559
323,68048804886da3348ebe3ae5,3074,Electronics & Communication,Aradhya Kumar,10800,Unpaid,7686696573
324,68048804886da3348ebe3ae6,3075,Biotechnology,Sarah Mishra,10800,Unpaid,9205017880
325,68048804886da3348ebe3ae7,3076,Computer Science,Atharv Ghosh,45111,Unpaid,8982249437
326,68048804886da3348ebe3ae8,3077,Electrical Engineering,Vikram Kumar,58935,Unpaid,8679301651
327,68048804886da3348ebe3ae9,3078,Electrical Engineering,Vivaan Khan,28976,Unpaid,7387229743
328,68048804886da3348ebe3aea,3079,Information Technology,Navya Singh,71460,Paid,6030598964
329,68048804886da3348ebe3aeb,3080,Electrical Engineering,Anika Patel,10800,Unpaid,6503181161
330,68048804886da3348ebe3aec,3081,Electrical Engineering,Anika Bose,51047,Unpaid,7328771983
331,68048804886da3348ebe3aed,3082,Mechanical Engineering,Aarav Reddy,10800,Unpaid,8262275228
332,68048804886da3348ebe3aee,3083,Chemical Engineering,Mishka Bose,10800,Unpaid,7303937503
333,68048804886da3348ebe3aef,3084,Electrical Engineering,Aradhya Tiwari,0,Unpaid,9384704671
334,68048804886da3348ebe3af0,3085,Biotechnology,Ishani Reddy,0,Unpaid,8364174478
335,68048804886da3348ebe3af1,3086,Computer Science,Pihu Dubey,10800,Unpaid,8823827987
336,68048804886da3348ebe3af2,3087,Civil Engineering,Rahul Das,0,Unpaid,8336096870
337,68048804886da3348ebe3af3,3088,Mechanical Engineering,Ayaan Ghosh,74708,Paid,7428546646
338,68048804886da3348ebe3af4,3089,Chemical Engineering,Pooja Roy,10800,Unpaid,7398356202
339,68048804886da3348ebe3af5,3090,Mechanical Engineering,Sai Menon,59272,Unpaid,8521187370
340,68048804886da3348ebe3af6,3091,Chemical Engineering,Mishka Yadav,41518,Unpaid,7836126961
341,68048804886da3348ebe3af7,3092,Electronics & Communication,Avika Sen,10800,Unpaid,8178347162
342,68048804886da3348ebe3af8,3093,Electronics & Communication,Sarah Naidu,65825,Paid,9517159330
343,68048804886da3348ebe3af9,3094,Information Technology,Sai Sharma,71865,Paid,9285023233
344,68048804886da3348ebe3afa,3095,Mechanical Engineering,Vivaan Shah,62488,Paid,8822343895
345,68048804886da3348ebe3afb,3096,Mechanical Engineering,Pari Patel,24682,Unpaid,9891869048
346,68048804886da3348ebe3afc,3097,Chemical Engineering,Myra Chopra,10800,Unpaid,6564807522
347,68048804886da3348ebe3afd,3098,Chemical Engineering,Priya Sharma,10800,Unpaid,6226158976
348,68048804886da3348ebe3afe,3099,Biotechnology,Aadhya Nair,28902,Unpaid,7151980172
349,68048804886da3348ebe3aff,3100,Mechanical Engineering,Gauri Rathore,69004,Paid,9222828622
350,68048804886da3348ebe3b00,3101,Electronics & Communication,Krishna Verma,39348,Unpaid,9904658429
351,68048804886da3348ebe3b01,3102,Electrical Engineering,Ananya Nair,10800,Unpaid,7214311878
352,68048804886da3348ebe3b02,3103,Electronics & Communication,Kabir Chopra,10800,Unpaid,7608591655
353,68048804886da3348ebe3b03,3104,Computer Science,Aarav Kumar,10800,Unpaid,7832419566
354,68048804886da3348ebe3b04,3105,Mechanical Engineering,Rahul Nair,10800,Unpaid,7878059830
355,68048804886da3348ebe3b05,3106,Chemical Engineering,Kiara Singh,41550,Unpaid,6713783322
356,68048804886da3348ebe3b06,3107,Computer Science,Kabir Tiwari,0,Unpaid,8980303529
357,68048804886da3348ebe3b07,3108,Biotechnology,Avika Jain,10800,Unpaid,9476584659
358,68048804886da3348ebe3b08,3109,Chemical Engineering,Mohammad Yadav,10800,Unpaid,6842470760
359,68048804886da3348ebe3b09,3110,Electrical Engineering,Dev Dubey,52986,Unpaid,7521570177
360,68048804886da3348ebe3b0a,3111,Chemical Engineering,Riya Das,10800,Unpaid,9269725462
361,68048804886da3348ebe3b0b,3112,Electrical Engineering,Anika Yadav,0,Unpaid,6677970156
362,68048804886da3348ebe3b0c,3113,Chemical Engineering,Aradhya Rathore,10800,Unpaid,8526200327
363,68048804886da3348ebe3b0d,3114,Electrical Engineering,Aadhya Pandey,35392,Unpaid,9409832540
364,68048804886da3348ebe3b0e,3115,Mechanical Engineering,Reyansh Reddy,10800,Unpaid,9577294181
365,68048804886da3348ebe3b0f,3116,Chemical Engineering,Aradhya Joshi,10800,Unpaid,7774759643
366,68048804886da3348ebe3b10,3117,Mechanical Engineering,Priya Chauhan,67139,Paid,8864187060
367,68048804886da3348ebe3b11,3118,Mechanical Engineering,Myra Chauhan,10800,Unpaid,7621213872
368,68048804886da3348ebe3b12,3119,Civil Engineering,Rohan Pandey,10800,Unpaid,6449554719
369,68048804886da3348ebe3b13,3120,Electrical Engineering,Navya Rathore,10800,Unpaid,6368207736
370,68048804886da3348ebe3b14,3121,Civil Engineering,Saanvi Patel,76245,Paid,7801014381
371,68048804886da3348ebe3b15,3122,Biotechnology,Avni Naidu,0,Unpaid,7793609444
372,68048804886da3348ebe3b16,3123,Electronics & Communication,Anika Naidu,66534,Paid,6985154356
373,68048804886da3348ebe3b17,3124,Computer Science,Reyansh Bhatia,10800,Unpaid,7433880998
374,68048804886da3348ebe3b18,3125,Civil Engineering,Vihaan Ghosh,0,Unpaid,8084231766
375,68048804886da3348ebe3b19,4001,Electrical Engineering,Gauri Kumar,10800,Unpaid,9629774809
376,68048804886da3348ebe3b1a,4002,Computer Science,Dhruv Sen,44417,Unpaid,6028309767
377,68048804886da3348ebe3b1b,4003,Electronics & Communication,Yash Khan,0,Unpaid,9093717219
378,68048804886da3348ebe3b1c,4004,Chemical Engineering,Vihaan Yadav,72368,Paid,6303170785
379,68048804886da3348ebe3b1d,4005,Mechanical Engineering,Avni Joshi,71952,Paid,9870431764
380,68048804886da3348ebe3b1e,4006,Biotechnology,Aradhya Jain,10800,Unpaid,8286262950
381,68048804886da3348ebe3b1f,4007,Mechanical Engineering,Mohammad Yadav,10800,Unpaid,7815216649
382,68048804886da3348ebe3b20,4008,Electronics & Communication,Amit Kapoor,10800,Unpaid,8324585117
383,68048804886da3348ebe3b21,4009,Electronics & Communication,Aadhya Sharma,47776,Unpaid,6740000870
384,68048804886da3348ebe3b22,4010,Information Technology,Vivaan Das,0,Unpaid,7053119140
385,68048804886da3348ebe3b23,4011,Information Technology,Neil Khan,76430,Paid,8390309950
386,68048804886da3348ebe3b24,4012,Civil Engineering,Ananya Shah,10800,Unpaid,6840284455
387,68048804886da3348ebe3b25,4013,Mechanical Engineering,Vihaan Gupta,34843,Unpaid,6621488134
388,68048804886da3348ebe3b26,4014,Mechanical Engineering,Rudra Mehta,0,Unpaid,7075272228
389,68048804886da3348ebe3b27,4015,Information Technology,Ishani Verma,73549,Paid,9398888775
390,68048804886da3348ebe3b28,4016,Electronics & Communication,Aisha Malhotra,10800,Unpaid,9886438491
391,68048804886da3348ebe3b29,4017,Chemical Engineering,Yash Sen,10800,Unpaid,9559305552
392,68048804886da3348ebe3b2a,4018,Computer Science,Rahul Sen,10800,Unpaid,7709923372
393,68048804886da3348ebe3b2b,4019,Biotechnology,Ananya Bhatia,10800,Unpaid,9089642033
394,68048804886da3348ebe3b2c,4020,Mechanical Engineering,Shanaya Jain,0,Unpaid,8924909225
395,68048804886da3348ebe3b2d,4021,Chemical Engineering,Navya Mishra,10800,Unpaid,8189732045
396,68048804886da3348ebe3b2e,4022,Biotechnology,Anvi Pandey,37528,Unpaid,8646132483
397,68048804886da3348ebe3b2f,4023,Mechanical Engineering,Shaurya Menon,44394,Unpaid,6849213580
398,68048804886da3348ebe3b30,4024,Biotechnology,Priya Patel,42882,Unpaid,9418390069
399,68048804886da3348ebe3b31,4025,Mechanical Engineering,Arjun Menon,10800,Unpaid,6705299351
400,68048804886da3348ebe3b32,4026,Civil Engineering,Kabir Sharma,10800,Unpaid,8539632754
401,68048804886da3348ebe3b33,4027,Mechanical Engineering,Amaira Chopra,66171,Paid,9011748153
402,68048804886da3348ebe3b34,4028,Civil Engineering,Ishani Joshi,26801,Unpaid,7378410409
403,68048804886da3348ebe3b35,4029,Chemical Engineering,Kiara Roy,63246,Paid,6642601190
404,68048804886da3348ebe3b36,4030,Electronics & Communication,Saanvi Shah,10800,Unpaid,9998476346
405,68048804886da3348ebe3b37,4031,Information Technology,Vihaan Sharma,10800,Unpaid,8534389445
406,68048804886da3348ebe3b38,4032,Electrical Engineering,Vihaan Verma,0,Unpaid,6846631435
407,68048804886da3348ebe3b39,4033,Mechanical Engineering,Saanvi Jain,10800,Unpaid,8297236750
408,68048804886da3348ebe3b3a,4034,Chemical Engineering,Sai Chopra,0,Unpaid,6229250144
409,68048804886da3348ebe3b3b,4035,Computer Science,Arjun Naidu,0,Unpaid,7375141686
410,68048804886da3348ebe3b3c,4036,Chemical Engineering,Ishani Pandey,0,Unpaid,7886747965
411,68048804886da3348ebe3b3d,4037,Mechanical Engineering,Kiara Naidu,72464,Paid,9566863712
412,68048804886da3348ebe3b3e,4038,Electrical Engineering,Amaira Bhatia,71252,Paid,9787997434
413,68048804886da3348ebe3b3f,4039,Electrical Engineering,Amit Singh,74077,Paid,8032201460
414,68048804886da3348ebe3b40,4040,Chemical Engineering,Shaurya Iyer,10800,Unpaid,9877877366
415,68048804886da3348ebe3b41,4041,Information Technology,Siya Khan,0,Unpaid,7448820413
416,68048804886da3348ebe3b42,4042,Electronics & Communication,Aryan Singh,10800,Unpaid,9062177775
417,68048804886da3348ebe3b43,4043,Electrical Engineering,Diya Sharma,10800,Unpaid,7242553289
418,68048804886da3348ebe3b44,4044,Mechanical Engineering,Shanaya Khan,22355,Unpaid,7744897720
419,68048804886da3348ebe3b45,4045,Information Technology,Riya Mehta,68228,Paid,8820253202
420,68048804886da3348ebe3b46,4046,Electrical Engineering,Aryan Naidu,64085,Paid,8463168177
421,68048804886da3348ebe3b47,4047,Chemical Engineering,Kabir Sen,33721,Unpaid,7604946849
422,68048804886da3348ebe3b48,4048,Information Technology,Rohan Jain,31118,Unpaid,8783319557
423,68048804886da3348ebe3b49,4049,Civil Engineering,Shaurya Reddy,10800,Unpaid,7694943171
424,68048804886da3348ebe3b4a,4050,Civil Engineering,Pooja Shah,58414,Unpaid,7562687075
425,68048804886da3348ebe3b4b,4051,Biotechnology,Sarah Kumar,20592,Unpaid,7923176631
426,68048804886da3348ebe3b4c,4052,Biotechnology,Vihaan Shah,10800,Unpaid,9629182277
427,68048804886da3348ebe3b4d,4053,Electronics & Communication,Pari Das,53956,Unpaid,6516577565
428,68048804886da3348ebe3b4e,4054,Biotechnology,Aisha Mishra,10800,Unpaid,8223091271
429,68048804886da3348ebe3b4f,4055,Biotechnology,Sai Dubey,53954,Unpaid,7147446058
430,68048804886da3348ebe3b50,4056,Electrical Engineering,Arjun Sharma,56056,Unpaid,7630029525
431,68048804886da3348ebe3b51,4057,Electrical Engineering,Siya Sen,10800,Unpaid,8048994586
432,68048804886da3348ebe3b52,4058,Civil Engineering,Ananya Tiwari,25976,Unpaid,7013985004
433,68048804886da3348ebe3b53,4059,Mechanical Engineering,Pooja Joshi,10800,Unpaid,7163909100
434,68048804886da3348ebe3b54,4060,Biotechnology,Mishka Rathore,58206,Unpaid,8822966011
435,68048804886da3348ebe3b55,4061,Mechanical Engineering,Advika Kapoor,55097,Unpaid,8231091713
436,68048804886da3348ebe3b56,4062,Mechanical Engineering,Avni Kumar,10800,Unpaid,9391283193
437,68048804886da3348ebe3b57,4063,Civil Engineering,Mishka Agarwal,10800,Unpaid,6300960324
438,68048804886da3348ebe3b58,4064,Electronics & Communication,Advik Rathore,10800,Unpaid,6034660160
439,68048804886da3348ebe3b59,4065,Mechanical Engineering,Kabir Pandey,10800,Unpaid,8145095356
440,68048804886da3348ebe3b5a,4066,Biotechnology,Pari Naidu,0,Unpaid,6852561791
441,68048804886da3348ebe3b5b,4067,Civil Engineering,Yash Rathore,68778,Paid,7934177796
442,68048804886da3348ebe3b5c,4068,Biotechnology,Advik Singh,10800,Unpaid,6016611453
443,68048804886da3348ebe3b5d,4069,Information Technology,Kabir Verma,39480,Unpaid,6160767475
444,68048804886da3348ebe3b5e,4070,Mechanical Engineering,Avika Agarwal,25537,Unpaid,9102306537
445,68048804886da3348ebe3b5f,4071,Civil Engineering,Sneha Joshi,22646,Unpaid,9211899199
446,68048804886da3348ebe3b60,4072,Civil Engineering,Aisha Malhotra,41191,Unpaid,7979365758
447,68048804886da3348ebe3b61,4073,Computer Science,Aisha Pandey,10800,Unpaid,6661787453
448,68048804886da3348ebe3b62,4074,Computer Science,Priya Bose,75746,Paid,6684660409
449,68048804886da3348ebe3b63,4075,Electrical Engineering,Advika Sharma,10800,Unpaid,6026034330
450,68048804886da3348ebe3b64,4076,Biotechnology,Diya Singh,0,Unpaid,6478314008
451,68048804886da3348ebe3b65,4077,Civil Engineering,Navya Sen,10800,Unpaid,8614369030
452,68048804886da3348ebe3b66,4078,Computer Science,Pari Kapoor,58572,Unpaid,9696578685
453,68048804886da3348ebe3b67,4079,Civil Engineering,Gauri Pandey,10800,Unpaid,9221794482
454,68048804886da3348ebe3b68,4080,Computer Science,Anika Khan,10800,Unpaid,8870211249
455,68048804886da3348ebe3b69,4081,Computer Science,Rudra Sen,10800,Unpaid,7316167480
456,68048804886da3348ebe3b6a,4082,Electronics & Communication,Dev Patel,79071,Paid,8479081433
457,68048804886da3348ebe3b6b,4083,Electrical Engineering,Shanaya Mishra,59490,Unpaid,6994671344
458,68048804886da3348ebe3b6c,4084,Biotechnology,Rudra Sen,22927,Unpaid,7154077636
459,68048804886da3348ebe3b6d,4085,Chemical Engineering,Pihu Rathore,22688,Unpaid,7220897799
460,68048804886da3348ebe3b6e,4086,Chemical Engineering,Arjun Bose,61160,Paid,9301824865
461,68048804886da3348ebe3b6f,4087,Civil Engineering,Arjun Khan,0,Unpaid,6329021672
462,68048804886da3348ebe3b70,4088,Electronics & Communication,Arjun Gupta,10800,Unpaid,7972040980
463,68048804886da3348ebe3b71,4089,Mechanical Engineering,Anika Agarwal,49644,Unpaid,9645265507
464,68048804886da3348ebe3b72,4090,Biotechnology,Mishka Kumar,10800,Unpaid,6602943862
465,68048804886da3348ebe3b73,4091,Civil Engineering,Pihu Yadav,10800,Unpaid,7940691194
466,68048804886da3348ebe3b74,4092,Electrical Engineering,Yash Singh,77355,Paid,7407110863
467,68048804886da3348ebe3b75,4093,Civil Engineering,Aditya Malhotra,10800,Unpaid,8095486730
468,68048804886da3348ebe3b76,4094,Computer Science,Kabir Jain,59878,Unpaid,6235342073
469,68048804886da3348ebe3b77,4095,Chemical Engineering,Rohan Joshi,10800,Unpaid,8037016113
470,68048804886da3348ebe3b78,4096,Computer Science,Reyansh Jain,10800,Unpaid,6347147189
471,68048804886da3348ebe3b79,4097,Mechanical Engineering,Diya Verma,10800,Unpaid,8074705035
472,68048804886da3348ebe3b7a,4098,Mechanical Engineering,Avni Dubey,10800,Unpaid,6817433495
473,68048804886da3348ebe3b7b,4099,Computer Science,Atharv Joshi,55274,Unpaid,6924896376
474,68048804886da3348ebe3b7c,4100,Chemical Engineering,Zara Singh,10800,Unpaid,9177438066
475,68048804886da3348ebe3b7d,4101,Information Technology,Dhruv Das,0,Unpaid,9810386737
476,68048804886da3348ebe3b7e,4102,Biotechnology,Priya Bhatia,56563,Unpaid,6896202808
477,68048804886da3348ebe3b7f,4103,Information Technology,Krishna Khan,10800,Unpaid,9593888277
478,68048804886da3348ebe3b80,4104,Information Technology,Aarav Verma,10800,Unpaid,7534662968
479,68048804886da3348ebe3b81,4105,Information Technology,Riya Chauhan,10800,Unpaid,8814642544
480,68048804886da3348ebe3b82,4106,Electronics & Communication,Reyansh Patel,51202,Unpaid,6437555896
481,68048804886da3348ebe3b83,4107,Mechanical Engineering,Anika Verma,32909,Unpaid,7761574006
482,68048804886da3348ebe3b84,4108,Electronics & Communication,Aisha Malhotra,54602,Unpaid,6081140595
483,68048804886da3348ebe3b85,4109,Information Technology,Aradhya Verma,10800,Unpaid,9686139609
484,68048804886da3348ebe3b86,4110,Electrical Engineering,Kiara Nair,38650,Unpaid,7574825001
485,68048804886da3348ebe3b87,4111,Electronics & Communication,Avika Tiwari,0,Unpaid,6796287824
486,68048804886da3348ebe3b88,4112,Electrical Engineering,Neil Khan,50757,Unpaid,8398529540
487,68048804886da3348ebe3b89,4113,Electronics & Communication,Dev Bhatia,50677,Unpaid,8522127380
488,68048804886da3348ebe3b8a,4114,Chemical Engineering,Dhruv Iyer,31023,Unpaid,8989578234
489,68048804886da3348ebe3b8b,4115,Electronics & Communication,Navya Reddy,10800,Unpaid,7755660887
490,68048804886da3348ebe3b8c,4116,Information Technology,Ayaan Pandey,0,Unpaid,7537381907
491,68048804886da3348ebe3b8d,4117,Information Technology,Ishani Mishra,0,Unpaid,9094777679
492,68048804886da3348ebe3b8e,4118,Computer Science,Shanaya Nair,36190,Unpaid,7353851749
493,68048804886da3348ebe3b8f,4119,Electronics & Communication,Gauri Mehta,10800,Unpaid,9296162324
494,68048804886da3348ebe3b90,4120,Information Technology,Amaira Singh,10800,Unpaid,9320071784
495,68048804886da3348ebe3b91,4121,Chemical Engineering,Rohan Reddy,0,Unpaid,8532347938
496,68048804886da3348ebe3b92,4122,Electronics & Communication,Atharv Chauhan,38377,Unpaid,6655982241
497,68048804886da3348ebe3b93,4123,Computer Science,Vikram Roy,0,Unpaid,9361669477
498,68048804886da3348ebe3b94,4124,Computer Science,Pooja Gupta,49572,Unpaid,6840563441
499,68048804886da3348ebe3b95,4125,Civil Engineering,Pari Patel,68763,Paid,9579451620
